"orderNo";"customerNo";"dateCreated";"dateRequested";"dateFulfilled"
1766;90;"2018-09-22 08:49:12";"2018-10-01 08:49:12";"2018-09-28 08:49:12"
1767;71;"2018-09-22 10:21:46";"2018-10-01 10:21:46";"2018-09-29 10:21:46"
1768;35;"2018-09-23 11:18:33";"2018-09-29 11:18:33";"2018-09-27 11:18:33"
1769;28;"2018-09-24 16:58:06";"2018-10-06 16:58:06";"2018-10-04 16:58:06"
1770;79;"2018-09-26 00:45:01";"2018-10-05 00:45:01";"2018-10-03 00:45:01"
1771;34;"2018-09-28 06:07:41";"2018-10-03 06:07:41";"2018-10-01 06:07:41"
1772;6;"2018-10-02 19:53:57";"2018-10-08 19:53:57";"2018-10-06 19:53:57"
1773;95;"2018-10-03 09:56:01";"2018-10-14 09:56:01";"2018-10-11 09:56:01"
1774;36;"2018-10-03 11:42:28";"2018-10-13 11:42:28";"2018-10-10 11:42:28"
1775;10;"2018-10-06 07:14:12";"2018-10-19 07:14:12";"2018-10-16 07:14:12"
1776;65;"2018-10-07 03:19:56";"2018-10-17 03:19:56";"2018-10-15 03:19:56"
1777;49;"2018-10-07 14:06:58";"2018-10-14 14:06:58";"2018-10-11 14:06:58"
1778;99;"2018-10-07 23:44:19";"2018-10-15 23:44:19";"2018-10-13 23:44:19"
1779;1;"2018-10-09 08:38:47";"2018-10-15 08:38:47";"2018-10-12 08:38:47"
1780;91;"2018-10-10 03:56:14";"2018-10-17 03:56:14";"2018-10-15 03:56:14"
1781;33;"2018-10-11 13:11:51";"2018-10-19 13:11:51";"2018-10-17 13:11:51"
1782;97;"2018-10-12 08:31:29";"2018-10-17 08:31:29";"2018-10-15 08:31:29"
1783;70;"2018-10-13 06:17:00";"2018-10-20 06:17:00";"2018-10-18 06:17:00"
1784;91;"2018-10-15 14:46:20";"2018-10-22 14:46:20";"2018-10-20 14:46:20"
1785;65;"2018-10-15 20:09:25";"2018-10-25 20:09:25";"2018-10-22 20:09:25"
1786;95;"2018-10-18 05:05:35";"2018-10-30 05:05:35";"2018-10-27 05:05:35"
1787;79;"2018-10-18 07:05:40";"2018-10-23 07:05:40";"2018-10-21 07:05:40"
1788;80;"2018-10-20 05:48:17";"2018-10-29 05:48:17";"2018-10-27 05:48:17"
1789;13;"2018-10-22 00:52:07";"2018-10-31 00:52:07";"2018-10-29 00:52:07"
1790;38;"2018-10-22 18:40:51";"2018-10-30 18:40:51";"2018-10-27 18:40:51"
1791;49;"2018-10-24 14:54:41";"2018-11-05 14:54:41";"2018-11-03 14:54:41"
1792;94;"2018-10-25 10:06:03";"2018-11-02 10:06:03";"2018-10-30 10:06:03"
1793;32;"2018-10-26 23:02:30";"2018-11-06 23:02:30";"2018-11-03 23:02:30"
1794;84;"2018-10-28 18:07:36";"2018-11-05 18:07:36";"2018-11-02 18:07:36"
1795;51;"2018-11-02 08:09:10";"2018-11-09 08:09:10";"2018-11-06 08:09:10"
1796;92;"2018-11-03 20:49:56";"2018-11-16 20:49:56";"2018-11-13 20:49:56"
1797;54;"2018-11-04 17:36:48";"2018-11-09 17:36:48";"2018-11-07 17:36:48"
1798;55;"2018-11-08 02:53:11";"2018-11-20 02:53:11";"2018-11-17 02:53:11"
1799;79;"2018-11-10 12:54:25";"2018-11-17 12:54:25";"2018-11-15 12:54:25"
1800;50;"2018-11-15 05:50:23";"2018-11-25 05:50:23";"2018-11-23 05:50:23"
1801;33;"2018-11-15 14:25:06";"2018-11-22 14:25:06";"2018-11-19 14:25:06"
1802;71;"2018-11-17 00:57:59";"2018-11-23 00:57:59";"2018-11-21 00:57:59"
1803;3;"2018-11-18 07:09:29";"2018-11-24 07:09:29";"2018-11-21 07:09:29"
1804;73;"2018-11-19 02:27:18";"2018-11-26 02:27:18";"2018-11-24 02:27:18"
1805;32;"2018-11-20 01:37:01";"2018-12-03 01:37:01";"2018-11-30 01:37:01"
1806;89;"2018-11-21 23:31:29";"2018-12-03 23:31:29";"2018-12-01 23:31:29"
1807;52;"2018-11-24 18:15:24";"2018-12-02 18:15:24";"2018-11-30 18:15:24"
1808;18;"2018-11-25 12:49:00";"2018-12-03 12:49:00";"2018-12-01 12:49:00"
1809;10;"2018-11-27 17:55:05";"2018-12-05 17:55:05";"2018-12-03 17:55:05"
1810;58;"2018-11-29 01:18:37";"2018-12-05 01:18:37";"2018-12-03 01:18:37"
1811;92;"2018-12-01 14:43:24";"2018-12-08 14:43:24";"2018-12-05 14:43:24"
1812;17;"2018-12-03 13:39:19";"2018-12-09 13:39:19";"2018-12-06 13:39:19"
1813;84;"2018-12-06 15:51:29";"2018-12-12 15:51:29";"2018-12-10 15:51:29"
1814;57;"2018-12-11 02:48:40";"2018-12-23 02:48:40";"2018-12-21 02:48:40"
1815;93;"2018-12-20 12:12:54";"2018-12-31 12:12:54";"2018-12-29 12:12:54"
1816;29;"2018-12-20 19:33:06";"2018-12-27 19:33:06";"2018-12-24 19:33:06"
1817;66;"2018-12-22 12:53:15";"2019-01-04 12:53:15";"2019-01-01 12:53:15"
1818;90;"2018-12-24 13:11:47";"2019-01-05 13:11:47";"2019-01-02 13:11:47"
1819;7;"2018-12-26 11:27:48";"2018-12-31 11:27:48";"2018-12-29 11:27:48"
1820;62;"2018-12-26 14:18:49";"2019-01-05 14:18:49";"2019-01-03 14:18:49"
1821;21;"2018-12-28 20:20:44";"2019-01-05 20:20:44";"2019-01-03 20:20:44"
1822;99;"2018-12-28 23:01:39";"2019-01-06 23:01:39";"2019-01-04 23:01:39"
1823;77;"2018-12-28 23:19:55";"2019-01-05 23:19:55";"2019-01-03 23:19:55"
1824;92;"2018-12-29 21:43:08";"2019-01-03 21:43:08";"2019-01-01 21:43:08"
1825;42;"2018-12-30 06:59:27";"2019-01-06 06:59:27";"2019-01-03 06:59:27"
1826;71;"2019-01-02 06:02:18";"2019-01-10 06:02:18";"2019-01-08 06:02:18"
1827;50;"2019-01-04 05:47:32";"2019-01-11 05:47:32";"2019-01-08 05:47:32"
1828;83;"2019-01-04 06:51:44";"2019-01-10 06:51:44";"2019-01-08 06:51:44"
1829;31;"2019-01-04 21:58:03";"2019-01-17 21:58:03";"2019-01-14 21:58:03"
1830;46;"2019-01-08 08:23:54";"2019-01-15 08:23:54";"2019-01-12 08:23:54"
1831;90;"2019-01-09 17:15:18";"2019-01-19 17:15:18";"2019-01-17 17:15:18"
1832;36;"2019-01-10 04:04:24";"2019-01-15 04:04:24";"2019-01-13 04:04:24"
1833;4;"2019-01-11 00:46:11";"2019-01-17 00:46:11";"2019-01-15 00:46:11"
1834;19;"2019-01-12 13:46:42";"2019-01-24 13:46:42";"2019-01-22 13:46:42"
1835;43;"2019-01-15 06:18:59";"2019-01-22 06:18:59";"2019-01-20 06:18:59"
1836;89;"2019-01-16 11:56:36";"2019-01-24 11:56:36";"2019-01-22 11:56:36"
1837;71;"2019-01-16 16:11:22";"2019-01-25 16:11:22";"2019-01-22 16:11:22"
1838;19;"2019-01-17 03:53:08";"2019-01-27 03:53:08";"2019-01-25 03:53:08"
1839;58;"2019-01-17 21:26:14";"2019-01-23 21:26:14";"2019-01-21 21:26:14"
1840;105;"2019-01-19 05:56:57";"2019-01-30 05:56:57";"2019-01-27 05:56:57"
1841;6;"2019-01-20 16:13:11";"2019-01-31 16:13:11";"2019-01-29 16:13:11"
1842;85;"2019-01-20 19:55:26";"2019-01-27 19:55:26";"2019-01-24 19:55:26"
1843;68;"2019-01-21 16:16:59";"2019-01-31 16:16:59";"2019-01-28 16:16:59"
1844;46;"2019-01-21 17:40:49";"2019-01-28 17:40:49";"2019-01-26 17:40:49"
1845;87;"2019-01-22 06:34:42";"2019-01-28 06:34:42";"2019-01-26 06:34:42"
1846;16;"2019-02-05 19:39:15";"2019-02-18 19:39:15";"2019-02-15 19:39:15"
1847;83;"2019-02-11 18:52:17";"2019-02-18 18:52:17";"2019-02-15 18:52:17"
1848;78;"2019-02-12 13:14:27";"2019-02-24 13:14:27";"2019-02-22 13:14:27"
1849;91;"2019-02-13 08:54:37";"2019-02-22 08:54:37";"2019-02-20 08:54:37"
1850;66;"2019-02-14 10:34:19";"2019-02-21 10:34:19";"2019-02-18 10:34:19"
1851;32;"2019-02-19 02:18:33";"2019-02-26 02:18:33";"2019-02-23 02:18:33"
1852;103;"2019-02-20 18:38:44";"2019-03-03 18:38:44";"2019-02-28 18:38:44"
1853;17;"2019-02-20 21:02:53";"2019-03-05 21:02:53";"2019-03-02 21:02:53"
1854;102;"2019-02-24 04:23:06";"2019-03-07 04:23:06";"2019-03-04 04:23:06"
1855;88;"2019-02-25 22:20:36";"2019-03-04 22:20:36";"2019-03-01 22:20:36"
1856;57;"2019-02-26 10:55:45";"2019-03-04 10:55:45";"2019-03-02 10:55:45"
1857;5;"2019-02-26 20:12:17";"2019-03-04 20:12:17";"2019-03-01 20:12:17"
1858;84;"2019-03-01 17:30:35";"2019-03-08 17:30:35";"2019-03-05 17:30:35"
1859;91;"2019-03-02 04:49:56";"2019-03-08 04:49:56";"2019-03-05 04:49:56"
1860;51;"2019-03-04 01:36:17";"2019-03-15 01:36:17";"2019-03-12 01:36:17"
1861;80;"2019-03-05 18:30:39";"2019-03-16 18:30:39";"2019-03-14 18:30:39"
1862;94;"2019-03-07 05:22:08";"2019-03-15 05:22:08";"2019-03-13 05:22:08"
1863;80;"2019-03-12 04:35:36";"2019-03-24 04:35:36";"2019-03-22 04:35:36"
1864;22;"2019-03-13 04:52:53";"2019-03-18 04:52:53";"2019-03-16 04:52:53"
1865;53;"2019-03-15 05:51:14";"2019-03-27 05:51:14";"2019-03-25 05:51:14"
1866;28;"2019-03-15 15:35:48";"2019-03-24 15:35:48";"2019-03-21 15:35:48"
1867;7;"2019-03-15 21:51:21";"2019-03-23 21:51:21";"2019-03-20 21:51:21"
1868;69;"2019-03-16 05:16:51";"2019-03-26 05:16:51";"2019-03-24 05:16:51"
1869;78;"2019-03-16 17:15:41";"2019-03-23 17:15:41";"2019-03-21 17:15:41"
1870;19;"2019-03-17 03:57:31";"2019-03-29 03:57:31";"2019-03-26 03:57:31"
1871;89;"2019-03-18 07:01:09";"2019-03-28 07:01:09";"2019-03-26 07:01:09"
1872;50;"2019-03-20 14:07:16";"2019-03-26 14:07:16";"2019-03-24 14:07:16"
1873;81;"2019-03-21 03:14:06";"2019-04-02 03:14:06";"2019-03-30 03:14:06"
1874;35;"2019-03-23 00:52:58";"2019-04-04 00:52:58";"2019-04-01 00:52:58"
1875;76;"2019-03-26 01:11:54";"2019-04-06 01:11:54";"2019-04-03 01:11:54"
1876;89;"2019-03-26 17:05:15";"2019-04-03 17:05:15";"2019-04-01 17:05:15"
1877;80;"2019-03-29 13:39:55";"2019-04-06 13:39:55";"2019-04-03 13:39:55"
1878;29;"2019-04-01 11:24:14";"2019-04-14 11:24:14";"2019-04-11 11:24:14"
1879;101;"2019-04-02 23:09:57";"2019-04-12 23:09:57";"2019-04-09 23:09:57"
1880;80;"2019-04-03 00:47:09";"2019-04-14 00:47:09";"2019-04-11 00:47:09"
1881;9;"2019-04-04 06:04:04";"2019-04-14 06:04:04";"2019-04-12 06:04:04"
1882;9;"2019-04-04 15:50:32";"2019-04-13 15:50:32";"2019-04-10 15:50:32"
1883;60;"2019-04-06 15:02:12";"2019-04-14 15:02:12";"2019-04-11 15:02:12"
1884;97;"2019-04-16 21:57:07";"2019-04-28 21:57:07";"2019-04-26 21:57:07"
1885;10;"2019-04-18 01:25:38";"2019-04-24 01:25:38";"2019-04-22 01:25:38"
1886;95;"2019-04-18 01:55:00";"2019-04-26 01:55:00";"2019-04-23 01:55:00"
1887;95;"2019-04-20 07:32:44";"2019-04-30 07:32:44";"2019-04-27 07:32:44"
1888;22;"2019-04-21 07:24:14";"2019-05-02 07:24:14";"2019-04-30 07:24:14"
1889;35;"2019-04-23 03:14:01";"2019-05-06 03:14:01";"2019-05-03 03:14:01"
1890;74;"2019-04-25 18:31:14";"2019-05-04 18:31:14";"2019-05-01 18:31:14"
1891;40;"2019-04-26 16:47:48";"2019-05-02 16:47:48";"2019-04-29 16:47:48"
1892;84;"2019-04-26 20:28:19";"2019-05-08 20:28:19";"2019-05-05 20:28:19"
1893;93;"2019-04-28 02:47:28";"2019-05-05 02:47:28";"2019-05-03 02:47:28"
1894;81;"2019-04-28 13:52:51";"2019-05-04 13:52:51";"2019-05-01 13:52:51"
1895;2;"2019-04-29 03:42:16";"2019-05-12 03:42:16";"2019-05-09 03:42:16"
1896;61;"2019-04-30 09:38:45";"2019-05-09 09:38:45";"2019-05-07 09:38:45"
1897;19;"2019-05-02 07:43:19";"2019-05-14 07:43:19";"2019-05-11 07:43:19"
1898;44;"2019-05-03 03:52:24";"2019-05-14 03:52:24";"2019-05-11 03:52:24"
1899;14;"2019-05-03 03:53:19";"2019-05-10 03:53:19";"2019-05-07 03:53:19"
1900;16;"2019-05-04 12:23:23";"2019-05-12 12:23:23";"2019-05-10 12:23:23"
1901;90;"2019-05-05 18:33:14";"2019-05-17 18:33:14";"2019-05-15 18:33:14"
1902;54;"2019-05-07 22:32:50";"2019-05-13 22:32:50";"2019-05-11 22:32:50"
1903;35;"2019-05-10 02:53:27";"2019-05-16 02:53:27";"2019-05-13 02:53:27"
1904;100;"2019-05-11 09:21:34";"2019-05-20 09:21:34";"2019-05-18 09:21:34"
1905;27;"2019-05-20 21:00:42";"2019-05-29 21:00:42";"2019-05-26 21:00:42"
1906;4;"2019-05-21 08:12:05";"2019-06-02 08:12:05";"2019-05-31 08:12:05"
1907;34;"2019-05-22 00:33:30";"2019-06-01 00:33:30";"2019-05-30 00:33:30"
1908;80;"2019-05-22 16:47:36";"2019-05-30 16:47:36";"2019-05-27 16:47:36"
1909;80;"2019-05-27 19:03:40";"2019-06-02 19:03:40";"2019-05-30 19:03:40"
1910;60;"2019-05-28 08:23:44";"2019-06-10 08:23:44";"2019-06-07 08:23:44"
1911;20;"2019-05-31 23:53:25";"2019-06-10 23:53:25";"2019-06-07 23:53:25"
1912;33;"2019-06-01 00:31:12";"2019-06-13 00:31:12";"2019-06-10 00:31:12"
1913;106;"2019-06-02 07:05:06";"2019-06-11 07:05:06";"2019-06-09 07:05:06"
1914;31;"2019-06-03 13:32:07";"2019-06-10 13:32:07";"2019-06-08 13:32:07"
1915;107;"2019-06-04 10:14:56";"2019-06-16 10:14:56";"2019-06-13 10:14:56"
1916;91;"2019-06-04 13:20:16";"2019-06-12 13:20:16";"2019-06-09 13:20:16"
1917;107;"2019-06-05 00:18:26";"2019-06-14 00:18:26";"2019-06-11 00:18:26"
1918;29;"2019-06-05 11:42:40";"2019-06-17 11:42:40";"2019-06-15 11:42:40"
1919;35;"2019-06-07 18:33:52";"2019-06-13 18:33:52";"2019-06-10 18:33:52"
1920;41;"2019-06-08 13:25:21";"2019-06-16 13:25:21";"2019-06-14 13:25:21"
1921;38;"2019-06-10 18:29:43";"2019-06-23 18:29:43";"2019-06-20 18:29:43"
1922;106;"2019-06-12 14:50:28";"2019-06-19 14:50:28";"2019-06-16 14:50:28"
1923;71;"2019-06-17 05:05:52";"2019-06-29 05:05:52";"2019-06-26 05:05:52"
1924;98;"2019-06-24 23:53:30";"2019-07-02 23:53:30";"2019-06-30 23:53:30"
1925;34;"2019-06-26 11:40:32";"2019-07-06 11:40:32";"2019-07-03 11:40:32"
1926;52;"2019-07-01 16:43:02";"2019-07-08 16:43:02";"2019-07-05 16:43:02"
1927;18;"2019-07-01 21:12:59";"2019-07-07 21:12:59";"2019-07-05 21:12:59"
1928;35;"2019-07-02 12:33:48";"2019-07-09 12:33:48";"2019-07-07 12:33:48"
1929;44;"2019-07-03 00:28:57";"2019-07-09 00:28:57";"2019-07-06 00:28:57"
1930;23;"2019-07-03 03:36:15";"2019-07-15 03:36:15";"2019-07-13 03:36:15"
1931;67;"2019-07-07 04:33:57";"2019-07-14 04:33:57";"2019-07-11 04:33:57"
1932;87;"2019-07-07 06:32:20";"2019-07-20 06:32:20";"2019-07-17 06:32:20"
1933;53;"2019-07-07 15:40:11";"2019-07-19 15:40:11";"2019-07-16 15:40:11"
1934;105;"2019-07-08 12:27:32";"2019-07-16 12:27:32";"2019-07-13 12:27:32"
1935;73;"2019-07-14 15:10:56";"2019-07-22 15:10:56";"2019-07-20 15:10:56"
1936;29;"2019-07-14 23:30:51";"2019-07-21 23:30:51";"2019-07-19 23:30:51"
1937;73;"2019-07-16 20:36:57";"2019-07-23 20:36:57";"2019-07-20 20:36:57"
1938;63;"2019-07-19 05:18:39";"2019-07-25 05:18:39";"2019-07-22 05:18:39"
1939;102;"2019-07-19 11:29:33";"2019-07-31 11:29:33";"2019-07-28 11:29:33"
1940;92;"2019-07-20 19:09:07";"2019-07-26 19:09:07";"2019-07-24 19:09:07"
1941;87;"2019-07-22 14:43:19";"2019-08-02 14:43:19";"2019-07-30 14:43:19"
1942;13;"2019-07-25 12:54:39";"2019-08-07 12:54:39";"2019-08-04 12:54:39"
1943;86;"2019-07-28 03:48:17";"2019-08-05 03:48:17";"2019-08-03 03:48:17"
1944;16;"2019-07-28 19:27:32";"2019-08-02 19:27:32";"2019-07-31 19:27:32"
1945;77;"2019-07-28 22:59:15";"2019-08-07 22:59:15";"2019-08-05 22:59:15"
1946;39;"2019-08-03 21:54:05";"2019-08-14 21:54:05";"2019-08-11 21:54:05"
1947;46;"2019-08-10 00:13:03";"2019-08-21 00:13:03";"2019-08-18 00:13:03"
1948;8;"2019-08-10 02:15:33";"2019-08-18 02:15:33";"2019-08-15 02:15:33"
1949;82;"2019-08-10 17:44:06";"2019-08-16 17:44:06";"2019-08-14 17:44:06"
1950;43;"2019-08-13 08:59:15";"2019-08-20 08:59:15";"2019-08-18 08:59:15"
1951;10;"2019-08-13 20:01:20";"2019-08-23 20:01:20";"2019-08-21 20:01:20"
1952;29;"2019-08-21 03:04:12";"2019-09-01 03:04:12";"2019-08-29 03:04:12"
1953;70;"2019-08-22 07:27:37";"2019-09-04 07:27:37";"2019-09-01 07:27:37"
1954;47;"2019-08-24 01:24:02";"2019-09-02 01:24:02";"2019-08-30 01:24:02"
1955;4;"2019-08-24 22:28:49";"2019-09-01 22:28:49";"2019-08-29 22:28:49"
1956;85;"2019-08-27 01:51:53";"2019-09-06 01:51:53";"2019-09-03 01:51:53"
1957;77;"2019-08-27 08:22:19";"2019-09-04 08:22:19";"2019-09-02 08:22:19"
1958;24;"2019-08-29 08:38:58";"2019-09-08 08:38:58";"2019-09-06 08:38:58"
1959;32;"2019-08-30 12:17:41";"2019-09-05 12:17:41";"2019-09-02 12:17:41"
1960;31;"2019-08-31 13:33:20";"2019-09-06 13:33:20";"2019-09-04 13:33:20"
1961;64;"2019-08-31 22:44:39";"2019-09-11 22:44:39";"2019-09-08 22:44:39"
1962;24;"2019-09-01 16:51:44";"2019-09-10 16:51:44";"2019-09-08 16:51:44"
1963;84;"2019-09-01 23:00:38";"2019-09-08 23:00:38";"2019-09-05 23:00:38"
1964;4;"2019-09-03 15:38:15";"2019-09-16 15:38:15";"2019-09-13 15:38:15"
1965;38;"2019-09-03 19:20:21";"2019-09-11 19:20:21";"2019-09-09 19:20:21"
1966;24;"2019-09-06 13:48:53";"2019-09-19 13:48:53";"2019-09-16 13:48:53"
1967;104;"2019-09-07 03:12:57";"2019-09-18 03:12:57";"2019-09-16 03:12:57"
1968;7;"2019-09-09 11:24:19";"2019-09-19 11:24:19";"2019-09-17 11:24:19"
1969;40;"2019-09-10 03:59:39";"2019-09-16 03:59:39";"2019-09-14 03:59:39"
1970;81;"2019-09-17 13:10:40";"2019-09-25 13:10:40";"2019-09-22 13:10:40"
1971;88;"2019-09-17 20:38:31";"2019-09-29 20:38:31";"2019-09-26 20:38:31"
1972;17;"2019-09-19 05:55:46";"2019-09-26 05:55:46";"2019-09-24 05:55:46"
1973;99;"2019-09-20 06:03:06";"2019-10-03 06:03:06";"2019-09-30 06:03:06"
1974;26;"2019-09-23 01:30:33";"2019-09-28 01:30:33";"2019-09-26 01:30:33"
1975;25;"2019-09-23 06:14:20";"2019-10-02 06:14:20";"2019-09-30 06:14:20"
1976;103;"2019-09-29 16:19:07";"2019-10-09 16:19:07";"2019-10-07 16:19:07"
1977;32;"2019-10-01 09:32:31";"2019-10-10 09:32:31";"2019-10-08 09:32:31"
1978;29;"2019-10-01 16:56:16";"2019-10-09 16:56:16";"2019-10-06 16:56:16"
1979;82;"2019-10-02 00:34:27";"2019-10-09 00:34:27";"2019-10-07 00:34:27"
1980;98;"2019-10-06 13:01:26";"2019-10-16 13:01:26";"2019-10-14 13:01:26"
1981;97;"2019-10-07 09:40:24";"2019-10-13 09:40:24";"2019-10-11 09:40:24"
1982;8;"2019-10-07 12:50:54";"2019-10-19 12:50:54";"2019-10-16 12:50:54"
1983;7;"2019-10-09 13:36:10";"2019-10-19 13:36:10";"2019-10-16 13:36:10"
1984;58;"2019-10-11 02:41:20";"2019-10-23 02:41:20";"2019-10-21 02:41:20"
1985;3;"2019-10-16 12:59:48";"2019-10-28 12:59:48";"2019-10-26 12:59:48"
1986;6;"2019-10-18 03:26:09";"2019-10-25 03:26:09";"2019-10-23 03:26:09"
1987;31;"2019-10-23 18:09:59";"2019-11-03 18:09:59";"2019-10-31 18:09:59"
1988;96;"2019-10-26 20:10:09";"2019-11-02 20:10:09";"2019-10-30 20:10:09"
1989;35;"2019-10-27 02:38:52";"2019-11-05 02:38:52";"2019-11-03 02:38:52"
1990;89;"2019-10-28 08:13:05";"2019-11-03 08:13:05";"2019-11-01 08:13:05"
1991;64;"2019-10-28 09:08:40";"2019-11-08 09:08:40";"2019-11-06 09:08:40"
1992;41;"2019-10-29 15:42:48";"2019-11-04 15:42:48";"2019-11-02 15:42:48"
1993;62;"2019-10-30 15:00:44";"2019-11-08 15:00:44";"2019-11-06 15:00:44"
1994;65;"2019-11-01 23:58:09";"2019-11-14 23:58:09";"2019-11-11 23:58:09"
1995;30;"2019-11-04 10:04:48";"2019-11-14 10:04:48";"2019-11-11 10:04:48"
1996;85;"2019-11-12 07:39:33";"2019-11-18 07:39:33";"2019-11-16 07:39:33"
1997;74;"2019-11-13 23:43:07";"2019-11-20 23:43:07";"2019-11-18 23:43:07"
1998;31;"2019-11-14 16:19:04";"2019-11-22 16:19:04";"2019-11-20 16:19:04"
1999;64;"2019-11-16 23:24:55";"2019-11-21 23:24:55";"2019-11-19 23:24:55"
2000;14;"2019-11-18 23:16:55";"2019-11-27 23:16:55";"2019-11-24 23:16:55"
2001;23;"2019-11-19 16:22:11";"2019-12-02 16:22:11";"2019-11-29 16:22:11"
2002;94;"2019-11-20 22:57:14";"2019-11-29 22:57:14";"2019-11-27 22:57:14"
2003;92;"2019-11-21 13:08:23";"2019-12-04 13:08:23";"2019-12-01 13:08:23"
