"orderNo";"recipeNo";"qty";"dateStarted";"dateFinished";"discountMultiple"
1098;1296;184;"2014-07-27 00:00:00";"2014-07-30 00:00:00";0.86
1099;349;149;"2016-06-09 00:00:00";"2016-06-11 00:00:00";0.44
1099;617;29;"2010-02-13 00:00:00";"2010-02-16 00:00:00";1.25
1099;753;72;"2012-01-19 00:00:00";"2012-01-24 00:00:00";0.97
1099;809;144;"2009-11-27 00:00:00";"2009-12-02 00:00:00";0.49
1099;1054;75;"2017-12-19 00:00:00";"2017-12-22 00:00:00";0.42
1100;81;146;"2009-04-11 00:00:00";"2009-04-16 00:00:00";0.73
1100;1123;120;"2009-04-08 00:00:00";"2009-04-10 00:00:00";1.23
1100;1729;31;"2015-09-24 00:00:00";"2015-09-26 00:00:00";0.31
1101;95;179;"2019-06-29 00:00:00";"2019-07-02 00:00:00";1.16
1101;195;63;"2012-05-04 00:00:00";"2012-05-06 00:00:00";1.4
1101;259;200;"2019-08-19 00:00:00";"2019-08-21 00:00:00";0.64
1101;834;196;"2011-04-03 00:00:00";"2011-04-05 00:00:00";1.25
1101;1025;91;"2018-07-03 00:00:00";"2018-07-05 00:00:00";0.36
1101;1386;91;"2018-02-21 00:00:00";"2018-02-26 00:00:00";0.65
1101;1441;47;"2017-10-09 00:00:00";"2017-10-11 00:00:00";0.08
1101;1648;184;"2013-03-16 00:00:00";"2013-03-18 00:00:00";0.84
1101;1787;185;"2011-10-26 00:00:00";"2011-10-31 00:00:00";0.98
1102;238;87;"2011-11-23 00:00:00";"2011-11-25 00:00:00";0.93
1102;396;161;"2013-03-28 00:00:00";"2013-03-31 00:00:00";0.95
1102;758;1;"2009-07-30 00:00:00";"2009-08-02 00:00:00";1.45
1102;1085;37;"2016-07-20 00:00:00";"2016-07-22 00:00:00";0.95
1103;15;68;"2010-02-28 00:00:00";"2010-03-02 00:00:00";0.7
1103;734;83;"2017-10-24 00:00:00";"2017-10-26 00:00:00";0.43
1103;810;71;"2018-04-29 00:00:00";"2018-05-02 00:00:00";0.17
1103;1187;131;"2018-12-26 00:00:00";"2018-12-31 00:00:00";0.04
1103;1284;71;"2012-09-26 00:00:00";"2012-09-30 00:00:00";0.03
1103;1498;139;"2017-11-26 00:00:00";"2017-12-01 00:00:00";1.13
1103;1755;168;"2011-04-15 00:00:00";"2011-04-20 00:00:00";0.83
1104;140;90;"2012-08-14 00:00:00";"2012-08-19 00:00:00";1.38
1104;1001;42;"2013-04-26 00:00:00";"2013-04-30 00:00:00";1.24
1104;1537;76;"2012-07-26 00:00:00";"2012-07-29 00:00:00";1.46
1105;114;94;"2011-11-10 00:00:00";"2011-11-13 00:00:00";0.48
1105;891;74;"2019-06-25 00:00:00";"2019-06-28 00:00:00";1.38
1105;1814;195;"2010-01-08 00:00:00";"2010-01-11 00:00:00";1.44
1105;1958;197;"2011-11-23 00:00:00";"2011-11-28 00:00:00";0.29
1105;1964;127;"2017-03-26 00:00:00";"2017-03-29 00:00:00";0.64
1106;638;18;"2011-06-30 00:00:00";"2011-07-02 00:00:00";1.13
1106;1832;138;"2011-04-16 00:00:00";"2011-04-20 00:00:00";1.46
1107;853;159;"2013-01-22 00:00:00";"2013-01-25 00:00:00";1.31
1107;890;171;"2010-07-16 00:00:00";"2010-07-18 00:00:00";0.67
1107;1051;129;"2019-01-03 00:00:00";"2019-01-08 00:00:00";0.41
1107;1779;66;"2011-04-20 00:00:00";"2011-04-22 00:00:00";1.07
1108;539;159;"2015-12-29 00:00:00";"2016-01-01 00:00:00";1.1
1108;745;90;"2013-12-24 00:00:00";"2013-12-26 00:00:00";0.94
1108;1522;39;"2015-11-23 00:00:00";"2015-11-25 00:00:00";0.04
1108;1973;72;"2009-12-09 00:00:00";"2009-12-13 00:00:00";1.13
1109;154;147;"2014-08-22 00:00:00";"2014-08-27 00:00:00";0.78
1109;566;40;"2013-09-04 00:00:00";"2013-09-08 00:00:00";0.28
1109;834;145;"2015-03-19 00:00:00";"2015-03-24 00:00:00";1.33
1109;983;39;"2011-03-05 00:00:00";"2011-03-07 00:00:00";0.59
1109;1221;182;"2017-07-15 00:00:00";"2017-07-19 00:00:00";0.29
1109;1919;189;"2012-07-16 00:00:00";"2012-07-18 00:00:00";0.28
1109;1957;75;"2013-02-09 00:00:00";"2013-02-11 00:00:00";0.75
1110;48;70;"2011-02-16 00:00:00";"2011-02-18 00:00:00";0.26
1110;259;77;"2009-08-23 00:00:00";"2009-08-27 00:00:00";1.45
1110;519;150;"2013-10-26 00:00:00";"2013-10-28 00:00:00";1.33
1110;1072;27;"2019-11-20 00:00:00";"2019-11-23 00:00:00";1.1
1110;1743;170;"2013-12-12 00:00:00";"2013-12-16 00:00:00";1.02
1110;1945;36;"2009-01-17 00:00:00";"2009-01-22 00:00:00";1.26
1111;24;113;"2016-12-15 00:00:00";"2016-12-17 00:00:00";1.03
1111;198;116;"2019-11-01 00:00:00";"2019-11-05 00:00:00";1.28
1111;419;107;"2010-06-02 00:00:00";"2010-06-05 00:00:00";0.75
1111;530;131;"2018-09-13 00:00:00";"2018-09-15 00:00:00";0.47
1111;626;175;"2012-10-31 00:00:00";"2012-11-05 00:00:00";0.73
1111;1500;195;"2009-08-04 00:00:00";"2009-08-09 00:00:00";1.13
1111;1645;56;"2012-08-12 00:00:00";"2012-08-14 00:00:00";0.93
1111;1796;2;"2014-11-10 00:00:00";"2014-11-12 00:00:00";1.04
1112;355;109;"2015-07-17 00:00:00";"2015-07-20 00:00:00";0.28
1112;521;23;"2019-08-12 00:00:00";"2019-08-17 00:00:00";1.1
1112;845;193;"2013-12-10 00:00:00";"2013-12-13 00:00:00";1.25
1112;976;20;"2013-10-18 00:00:00";"2013-10-23 00:00:00";1.2
1112;1709;157;"2019-09-25 00:00:00";"2019-09-28 00:00:00";0.04
1112;1751;5;"2009-06-01 00:00:00";"2009-06-05 00:00:00";1.35
1112;1940;184;"2017-12-21 00:00:00";"2017-12-25 00:00:00";0.82
1113;76;6;"2018-03-08 00:00:00";"2018-03-11 00:00:00";0.88
1113;600;40;"2017-03-11 00:00:00";"2017-03-16 00:00:00";0.76
1113;685;14;"2015-03-05 00:00:00";"2015-03-08 00:00:00";1.33
1113;1363;115;"2010-06-10 00:00:00";"2010-06-13 00:00:00";0.56
1113;1678;50;"2013-06-06 00:00:00";"2013-06-08 00:00:00";1.29
1113;1796;175;"2018-07-19 00:00:00";"2018-07-22 00:00:00";0.65
1113;1807;138;"2018-11-18 00:00:00";"2018-11-21 00:00:00";0.94
1114;486;173;"2019-04-05 00:00:00";"2019-04-08 00:00:00";0.24
1114;1443;197;"2012-06-28 00:00:00";"2012-07-03 00:00:00";0.64
1114;1628;94;"2018-11-04 00:00:00";"2018-11-06 00:00:00";1.05
1114;1682;2;"2019-09-18 00:00:00";"2019-09-22 00:00:00";0.69
1115;304;158;"2013-07-27 00:00:00";"2013-07-31 00:00:00";0.49
1115;551;175;"2011-09-30 00:00:00";"2011-10-03 00:00:00";0.92
1115;1237;61;"2017-12-29 00:00:00";"2018-01-02 00:00:00";0.74
1115;1258;15;"2011-05-19 00:00:00";"2011-05-21 00:00:00";0.57
1115;1563;169;"2011-07-26 00:00:00";"2011-07-30 00:00:00";0.57
1115;1678;120;"2012-04-27 00:00:00";"2012-04-30 00:00:00";0.07
1115;1838;95;"2017-09-01 00:00:00";"2017-09-05 00:00:00";1.08
1116;1590;174;"2015-11-06 00:00:00";"2015-11-10 00:00:00";0.13
1116;1938;156;"2017-10-22 00:00:00";"2017-10-25 00:00:00";1.1
1116;1943;94;"2009-06-18 00:00:00";"2009-06-20 00:00:00";1.11
1117;437;79;"2018-11-28 00:00:00";"2018-11-30 00:00:00";0.45
1117;520;117;"2015-06-18 00:00:00";"2015-06-23 00:00:00";0.2
1117;673;180;"2013-02-20 00:00:00";"2013-02-22 00:00:00";1.34
1117;1026;190;"2016-07-26 00:00:00";"2016-07-28 00:00:00";0.76
1117;1101;150;"2016-08-01 00:00:00";"2016-08-06 00:00:00";0.76
1117;1510;151;"2019-06-09 00:00:00";"2019-06-12 00:00:00";1.46
1117;1720;197;"2012-05-13 00:00:00";"2012-05-15 00:00:00";0.17
1117;1860;161;"2013-05-30 00:00:00";"2013-06-02 00:00:00";0.4
1117;1919;28;"2018-06-27 00:00:00";"2018-06-29 00:00:00";1.28
1117;1961;162;"2018-05-24 00:00:00";"2018-05-27 00:00:00";0.4
1118;527;144;"2009-08-13 00:00:00";"2009-08-16 00:00:00";0.96
1118;822;106;"2009-06-13 00:00:00";"2009-06-18 00:00:00";1.45
1118;1379;106;"2009-01-21 00:00:00";"2009-01-24 00:00:00";0.47
1118;1694;179;"2019-02-04 00:00:00";"2019-02-07 00:00:00";0.04
1118;1959;34;"2019-08-28 00:00:00";"2019-08-30 00:00:00";0.38
1119;146;120;"2014-08-16 00:00:00";"2014-08-20 00:00:00";0.54
1119;209;35;"2010-02-18 00:00:00";"2010-02-23 00:00:00";1.46
1119;1096;39;"2014-12-26 00:00:00";"2014-12-29 00:00:00";0.66
1119;1710;119;"2011-05-21 00:00:00";"2011-05-24 00:00:00";0.03
1119;1813;13;"2010-04-07 00:00:00";"2010-04-12 00:00:00";0.69
1119;1900;181;"2014-07-19 00:00:00";"2014-07-22 00:00:00";1.04
1119;2001;137;"2019-11-14 00:00:00";"2019-11-16 00:00:00";0.51
1120;76;103;"2010-05-10 00:00:00";"2010-05-12 00:00:00";0.03
1120;1695;25;"2018-02-13 00:00:00";"2018-02-18 00:00:00";0.15
1121;513;185;"2010-07-11 00:00:00";"2010-07-14 00:00:00";0.52
1122;55;176;"2015-03-10 00:00:00";"2015-03-12 00:00:00";0.64
1122;504;138;"2016-09-18 00:00:00";"2016-09-22 00:00:00";1.23
1122;865;182;"2019-04-26 00:00:00";"2019-04-29 00:00:00";0.72
1122;1022;192;"2015-11-14 00:00:00";"2015-11-19 00:00:00";0.21
1122;1684;145;"2019-10-18 00:00:00";"2019-10-20 00:00:00";1.2
1123;32;181;"2012-06-24 00:00:00";"2012-06-27 00:00:00";1.28
1123;294;190;"2018-02-21 00:00:00";"2018-02-24 00:00:00";0.9
1123;422;26;"2018-02-13 00:00:00";"2018-02-18 00:00:00";1.12
1123;758;103;"2011-04-26 00:00:00";"2011-04-28 00:00:00";0.62
1123;1082;90;"2013-04-28 00:00:00";"2013-05-01 00:00:00";1.22
1123;1348;167;"2018-01-29 00:00:00";"2018-02-03 00:00:00";0.61
1123;1701;2;"2011-04-02 00:00:00";"2011-04-04 00:00:00";0.46
1123;1819;128;"2014-01-14 00:00:00";"2014-01-19 00:00:00";1.13
1123;1922;121;"2010-07-06 00:00:00";"2010-07-09 00:00:00";0.57
1124;462;125;"2010-05-29 00:00:00";"2010-05-31 00:00:00";0.46
1124;972;177;"2009-08-08 00:00:00";"2009-08-10 00:00:00";0.76
1125;372;37;"2009-01-15 00:00:00";"2009-01-19 00:00:00";0.74
1125;677;159;"2011-04-01 00:00:00";"2011-04-03 00:00:00";0.29
1125;768;18;"2015-02-07 00:00:00";"2015-02-09 00:00:00";0.24
1125;955;172;"2012-05-28 00:00:00";"2012-06-01 00:00:00";1.49
1125;1182;174;"2012-02-27 00:00:00";"2012-03-03 00:00:00";0.66
1126;75;134;"2010-06-04 00:00:00";"2010-06-07 00:00:00";1.02
1126;253;109;"2014-09-25 00:00:00";"2014-09-29 00:00:00";1.47
1126;559;18;"2015-07-15 00:00:00";"2015-07-18 00:00:00";0.73
1126;754;86;"2011-08-18 00:00:00";"2011-08-21 00:00:00";0.94
1126;1177;86;"2018-06-23 00:00:00";"2018-06-25 00:00:00";1.46
1127;557;92;"2018-10-26 00:00:00";"2018-10-30 00:00:00";0.81
1127;567;33;"2016-10-11 00:00:00";"2016-10-13 00:00:00";0.58
1127;1293;199;"2012-06-05 00:00:00";"2012-06-10 00:00:00";0.96
1127;1834;133;"2016-05-12 00:00:00";"2016-05-15 00:00:00";0.77
1128;27;53;"2019-10-27 00:00:00";"2019-10-29 00:00:00";1.03
1128;284;189;"2016-08-11 00:00:00";"2016-08-13 00:00:00";1.16
1128;483;177;"2011-04-01 00:00:00";"2011-04-03 00:00:00";0.51
1128;564;24;"2019-07-30 00:00:00";"2019-08-04 00:00:00";1.04
1128;841;102;"2010-12-06 00:00:00";"2010-12-08 00:00:00";1.1
1128;860;108;"2014-12-23 00:00:00";"2014-12-28 00:00:00";0.82
1128;1431;113;"2019-07-26 00:00:00";"2019-07-29 00:00:00";0.58
1129;956;110;"2018-08-06 00:00:00";"2018-08-11 00:00:00";1.14
1129;1225;72;"2013-04-21 00:00:00";"2013-04-23 00:00:00";1.01
1129;1544;74;"2019-06-15 00:00:00";"2019-06-17 00:00:00";0.9
1130;113;28;"2014-08-21 00:00:00";"2014-08-24 00:00:00";0.5
1130;714;174;"2009-11-21 00:00:00";"2009-11-25 00:00:00";1.36
1130;736;196;"2018-10-21 00:00:00";"2018-10-26 00:00:00";1.02
1130;1171;107;"2016-04-08 00:00:00";"2016-04-10 00:00:00";1.36
1131;67;8;"2018-12-07 00:00:00";"2018-12-10 00:00:00";0.53
1131;931;81;"2016-12-23 00:00:00";"2016-12-28 00:00:00";0.43
1131;1120;187;"2019-10-31 00:00:00";"2019-11-05 00:00:00";0.88
1131;1431;145;"2014-11-09 00:00:00";"2014-11-11 00:00:00";0.3
1131;1823;45;"2009-10-19 00:00:00";"2009-10-24 00:00:00";1.46
1131;1880;91;"2018-01-16 00:00:00";"2018-01-20 00:00:00";1.4
1131;1959;111;"2018-03-27 00:00:00";"2018-03-30 00:00:00";1.02
1132;124;27;"2018-01-09 00:00:00";"2018-01-14 00:00:00";0.47
1132;840;102;"2013-06-23 00:00:00";"2013-06-28 00:00:00";1.4
1132;1549;61;"2012-12-13 00:00:00";"2012-12-16 00:00:00";0.53
1132;1608;199;"2019-01-14 00:00:00";"2019-01-18 00:00:00";0.95
1132;1851;86;"2015-12-11 00:00:00";"2015-12-13 00:00:00";0.87
1132;1931;120;"2013-01-10 00:00:00";"2013-01-15 00:00:00";0.96
1132;1958;38;"2012-02-08 00:00:00";"2012-02-11 00:00:00";1.41
1133;103;118;"2014-11-01 00:00:00";"2014-11-03 00:00:00";1.16
1133;596;47;"2019-09-17 00:00:00";"2019-09-21 00:00:00";0.88
1133;1303;175;"2016-03-28 00:00:00";"2016-03-31 00:00:00";0.89
1133;1531;108;"2009-11-26 00:00:00";"2009-11-29 00:00:00";1.1
1133;1581;61;"2012-10-21 00:00:00";"2012-10-23 00:00:00";0.73
1134;86;64;"2014-11-13 00:00:00";"2014-11-17 00:00:00";1.39
1134;99;105;"2009-08-13 00:00:00";"2009-08-15 00:00:00";0.1
1134;164;66;"2017-02-26 00:00:00";"2017-03-02 00:00:00";1.38
1134;286;111;"2015-07-09 00:00:00";"2015-07-13 00:00:00";0.1
1134;1443;71;"2019-10-02 00:00:00";"2019-10-05 00:00:00";0.04
1134;1823;142;"2010-02-17 00:00:00";"2010-02-19 00:00:00";1.22
1135;291;102;"2015-09-04 00:00:00";"2015-09-07 00:00:00";0.83
1135;1509;24;"2010-02-02 00:00:00";"2010-02-06 00:00:00";0.47
1135;1672;83;"2017-07-27 00:00:00";"2017-08-01 00:00:00";0.9
1135;1821;46;"2017-02-04 00:00:00";"2017-02-09 00:00:00";0.82
1135;1848;119;"2018-12-02 00:00:00";"2018-12-05 00:00:00";0.23
1136;151;97;"2015-12-03 00:00:00";"2015-12-06 00:00:00";0.12
1136;252;150;"2015-01-24 00:00:00";"2015-01-29 00:00:00";0.06
1136;593;147;"2015-11-28 00:00:00";"2015-12-01 00:00:00";1.05
1136;619;78;"2013-01-11 00:00:00";"2013-01-14 00:00:00";0.21
1136;646;152;"2016-04-21 00:00:00";"2016-04-24 00:00:00";1.32
1136;698;1;"2015-04-22 00:00:00";"2015-04-25 00:00:00";1.21
1136;1314;94;"2017-01-06 00:00:00";"2017-01-08 00:00:00";0.99
1137;63;120;"2015-06-04 00:00:00";"2015-06-08 00:00:00";0.56
1137;773;74;"2009-12-16 00:00:00";"2009-12-20 00:00:00";0.05
1137;893;119;"2013-12-18 00:00:00";"2013-12-22 00:00:00";0.76
1137;918;33;"2017-12-21 00:00:00";"2017-12-24 00:00:00";0.49
1137;1788;174;"2016-02-05 00:00:00";"2016-02-08 00:00:00";0.27
1138;1110;64;"2015-09-19 00:00:00";"2015-09-22 00:00:00";0.22
1138;1185;168;"2013-07-17 00:00:00";"2013-07-20 00:00:00";0.67
1138;1238;45;"2015-01-04 00:00:00";"2015-01-06 00:00:00";0.36
1138;1546;153;"2015-03-23 00:00:00";"2015-03-28 00:00:00";0.14
1138;1796;177;"2009-10-14 00:00:00";"2009-10-17 00:00:00";0.53
1139;36;85;"2009-08-26 00:00:00";"2009-08-30 00:00:00";0.5
1139;502;173;"2013-07-03 00:00:00";"2013-07-08 00:00:00";0.41
1139;880;200;"2018-01-16 00:00:00";"2018-01-20 00:00:00";1.2
1139;886;133;"2018-07-18 00:00:00";"2018-07-23 00:00:00";0.33
1139;983;163;"2009-03-29 00:00:00";"2009-04-02 00:00:00";1.24
1140;32;159;"2016-02-25 00:00:00";"2016-02-28 00:00:00";1.26
1140;145;51;"2012-04-06 00:00:00";"2012-04-10 00:00:00";0.8
1140;269;22;"2010-12-28 00:00:00";"2011-01-01 00:00:00";1.21
1140;371;51;"2012-03-04 00:00:00";"2012-03-09 00:00:00";0.39
1140;748;95;"2009-01-27 00:00:00";"2009-01-30 00:00:00";0.03
1140;1965;53;"2013-11-27 00:00:00";"2013-12-02 00:00:00";0.93
1141;1685;159;"2011-02-13 00:00:00";"2011-02-16 00:00:00";1.12
1141;1983;18;"2009-01-23 00:00:00";"2009-01-26 00:00:00";1.31
1142;242;30;"2010-10-11 00:00:00";"2010-10-14 00:00:00";0.02
1142;473;51;"2016-02-01 00:00:00";"2016-02-04 00:00:00";0.44
1142;737;33;"2012-10-30 00:00:00";"2012-11-03 00:00:00";0.99
1142;1395;182;"2018-06-10 00:00:00";"2018-06-14 00:00:00";0.12
1142;1624;134;"2017-10-14 00:00:00";"2017-10-16 00:00:00";0.43
1142;1814;36;"2010-11-30 00:00:00";"2010-12-04 00:00:00";1.41
1143;77;178;"2015-05-15 00:00:00";"2015-05-18 00:00:00";1.17
1143;161;199;"2019-06-03 00:00:00";"2019-06-08 00:00:00";1.04
1143;192;16;"2011-04-23 00:00:00";"2011-04-25 00:00:00";0.75
1143;327;162;"2017-02-24 00:00:00";"2017-02-27 00:00:00";1.06
1143;483;38;"2010-11-10 00:00:00";"2010-11-12 00:00:00";0.46
1143;985;87;"2019-11-07 00:00:00";"2019-11-11 00:00:00";0.03
1143;1274;64;"2017-05-06 00:00:00";"2017-05-10 00:00:00";1.22
1143;1582;149;"2015-06-25 00:00:00";"2015-06-29 00:00:00";0.4
1144;407;15;"2018-10-13 00:00:00";"2018-10-17 00:00:00";0.75
1144;445;60;"2013-07-01 00:00:00";"2013-07-06 00:00:00";0.12
1144;806;182;"2012-10-25 00:00:00";"2012-10-27 00:00:00";1.02
1144;976;196;"2019-06-25 00:00:00";"2019-06-30 00:00:00";0.68
1144;1424;18;"2017-11-10 00:00:00";"2017-11-14 00:00:00";0.0
1145;32;119;"2015-12-24 00:00:00";"2015-12-28 00:00:00";0.35
1145;232;180;"2010-10-05 00:00:00";"2010-10-07 00:00:00";1.02
1145;1106;71;"2019-01-29 00:00:00";"2019-02-02 00:00:00";1.04
1145;1120;26;"2012-02-14 00:00:00";"2012-02-17 00:00:00";1.25
1145;1725;13;"2013-08-20 00:00:00";"2013-08-23 00:00:00";0.3
1145;1947;132;"2013-07-07 00:00:00";"2013-07-11 00:00:00";0.93
1146;292;18;"2015-03-10 00:00:00";"2015-03-12 00:00:00";0.16
1146;590;6;"2010-02-17 00:00:00";"2010-02-19 00:00:00";1.23
1146;801;79;"2009-10-19 00:00:00";"2009-10-21 00:00:00";0.06
1146;1170;175;"2009-05-28 00:00:00";"2009-05-31 00:00:00";1.5
1146;1982;13;"2014-03-13 00:00:00";"2014-03-16 00:00:00";0.95
1147;72;71;"2011-07-18 00:00:00";"2011-07-22 00:00:00";0.27
1147;199;133;"2012-05-09 00:00:00";"2012-05-11 00:00:00";0.82
1147;530;2;"2016-07-03 00:00:00";"2016-07-08 00:00:00";0.9
1147;572;58;"2012-05-14 00:00:00";"2012-05-17 00:00:00";0.93
1147;1142;185;"2016-01-10 00:00:00";"2016-01-12 00:00:00";1.19
1147;1684;63;"2014-11-27 00:00:00";"2014-12-02 00:00:00";0.93
1147;1706;195;"2015-09-15 00:00:00";"2015-09-18 00:00:00";0.96
1148;421;12;"2016-05-19 00:00:00";"2016-05-24 00:00:00";0.34
1148;1166;96;"2013-08-03 00:00:00";"2013-08-05 00:00:00";1.45
1148;1695;165;"2009-01-18 00:00:00";"2009-01-20 00:00:00";0.8
1148;1973;152;"2014-10-26 00:00:00";"2014-10-31 00:00:00";0.73
1149;190;136;"2019-03-08 00:00:00";"2019-03-11 00:00:00";0.61
1149;375;98;"2012-08-01 00:00:00";"2012-08-06 00:00:00";0.81
1149;620;175;"2010-07-04 00:00:00";"2010-07-08 00:00:00";0.33
1149;739;154;"2017-02-08 00:00:00";"2017-02-10 00:00:00";0.31
1149;1076;118;"2009-12-22 00:00:00";"2009-12-26 00:00:00";0.53
1149;1333;64;"2016-01-16 00:00:00";"2016-01-18 00:00:00";0.77
1149;1420;170;"2013-01-03 00:00:00";"2013-01-06 00:00:00";1.32
1149;1691;139;"2016-02-16 00:00:00";"2016-02-21 00:00:00";0.97
1149;1963;102;"2010-03-12 00:00:00";"2010-03-15 00:00:00";1.12
1150;395;52;"2012-07-10 00:00:00";"2012-07-12 00:00:00";0.82
1150;736;170;"2012-08-23 00:00:00";"2012-08-28 00:00:00";0.85
1150;1408;8;"2015-02-09 00:00:00";"2015-02-11 00:00:00";0.19
1150;1527;190;"2014-01-14 00:00:00";"2014-01-17 00:00:00";0.38
1150;1565;44;"2014-08-11 00:00:00";"2014-08-13 00:00:00";1.34
1150;1651;27;"2015-05-06 00:00:00";"2015-05-10 00:00:00";1.22
1150;1830;112;"2012-07-17 00:00:00";"2012-07-21 00:00:00";0.94
1151;96;179;"2016-04-13 00:00:00";"2016-04-16 00:00:00";1.19
1151;143;199;"2009-04-25 00:00:00";"2009-04-27 00:00:00";0.3
1151;655;1;"2017-10-15 00:00:00";"2017-10-19 00:00:00";0.63
1151;915;65;"2017-08-31 00:00:00";"2017-09-04 00:00:00";1.23
1151;1096;103;"2012-07-18 00:00:00";"2012-07-22 00:00:00";0.98
1151;1568;66;"2011-06-14 00:00:00";"2011-06-18 00:00:00";0.19
1151;1701;116;"2012-06-30 00:00:00";"2012-07-03 00:00:00";0.88
1151;1795;111;"2014-01-31 00:00:00";"2014-02-04 00:00:00";1.28
1152;611;165;"2013-06-29 00:00:00";"2013-07-01 00:00:00";1.22
1152;1207;124;"2009-10-28 00:00:00";"2009-11-01 00:00:00";1.49
1152;1759;55;"2015-01-29 00:00:00";"2015-02-01 00:00:00";1.25
1153;634;161;"2017-08-17 00:00:00";"2017-08-19 00:00:00";0.45
1153;973;155;"2013-07-15 00:00:00";"2013-07-20 00:00:00";0.17
1153;1037;38;"2012-07-13 00:00:00";"2012-07-16 00:00:00";0.07
1153;1218;142;"2017-05-12 00:00:00";"2017-05-17 00:00:00";0.3
1153;1273;124;"2012-04-16 00:00:00";"2012-04-21 00:00:00";0.91
1153;1467;5;"2010-11-12 00:00:00";"2010-11-15 00:00:00";0.76
1154;138;130;"2012-05-28 00:00:00";"2012-05-30 00:00:00";1.1
1154;500;84;"2010-06-23 00:00:00";"2010-06-28 00:00:00";1.01
1154;816;66;"2013-10-27 00:00:00";"2013-10-30 00:00:00";0.47
1154;900;88;"2014-06-01 00:00:00";"2014-06-05 00:00:00";0.17
1154;990;34;"2010-02-13 00:00:00";"2010-02-17 00:00:00";0.39
1154;1035;147;"2017-11-13 00:00:00";"2017-11-16 00:00:00";0.33
1154;1442;179;"2016-07-11 00:00:00";"2016-07-16 00:00:00";0.36
1154;1450;182;"2013-09-03 00:00:00";"2013-09-06 00:00:00";0.6
1154;1780;120;"2012-01-05 00:00:00";"2012-01-07 00:00:00";0.07
1155;212;99;"2018-03-09 00:00:00";"2018-03-14 00:00:00";0.47
1155;1814;29;"2017-09-04 00:00:00";"2017-09-06 00:00:00";0.98
1156;62;173;"2010-03-26 00:00:00";"2010-03-28 00:00:00";0.29
1156;1303;66;"2010-09-05 00:00:00";"2010-09-07 00:00:00";0.97
1156;1390;39;"2009-03-23 00:00:00";"2009-03-27 00:00:00";0.73
1156;1477;45;"2010-11-16 00:00:00";"2010-11-18 00:00:00";0.8
1156;1557;188;"2012-05-13 00:00:00";"2012-05-15 00:00:00";0.45
1157;282;41;"2011-03-31 00:00:00";"2011-04-05 00:00:00";0.43
1157;801;127;"2013-09-16 00:00:00";"2013-09-19 00:00:00";0.6
1157;1017;20;"2018-09-12 00:00:00";"2018-09-14 00:00:00";0.6
1157;1210;6;"2016-09-02 00:00:00";"2016-09-06 00:00:00";1.44
1157;1348;81;"2016-09-06 00:00:00";"2016-09-08 00:00:00";0.53
1157;1353;197;"2019-03-16 00:00:00";"2019-03-19 00:00:00";1.5
1157;1559;160;"2016-06-19 00:00:00";"2016-06-24 00:00:00";0.08
1157;1960;29;"2018-07-30 00:00:00";"2018-08-02 00:00:00";0.32
1158;107;10;"2011-02-17 00:00:00";"2011-02-21 00:00:00";0.11
1158;175;86;"2017-10-06 00:00:00";"2017-10-09 00:00:00";0.4
1158;374;84;"2018-12-24 00:00:00";"2018-12-26 00:00:00";1.13
1158;524;168;"2014-05-25 00:00:00";"2014-05-28 00:00:00";0.29
1158;651;112;"2013-01-13 00:00:00";"2013-01-15 00:00:00";1.38
1158;1292;189;"2012-09-07 00:00:00";"2012-09-09 00:00:00";1.37
1159;371;24;"2010-11-05 00:00:00";"2010-11-07 00:00:00";0.5
1159;454;150;"2019-04-06 00:00:00";"2019-04-10 00:00:00";0.79
1159;933;99;"2013-04-17 00:00:00";"2013-04-20 00:00:00";0.36
1159;969;153;"2016-10-03 00:00:00";"2016-10-06 00:00:00";0.28
1159;1150;13;"2017-01-26 00:00:00";"2017-01-30 00:00:00";0.27
1159;1494;35;"2014-10-01 00:00:00";"2014-10-04 00:00:00";1.07
1159;1614;151;"2019-02-15 00:00:00";"2019-02-19 00:00:00";0.1
1160;136;96;"2011-09-21 00:00:00";"2011-09-25 00:00:00";0.46
1160;313;79;"2009-03-24 00:00:00";"2009-03-26 00:00:00";1.02
1160;332;70;"2019-06-29 00:00:00";"2019-07-01 00:00:00";0.31
1160;765;196;"2018-04-29 00:00:00";"2018-05-02 00:00:00";1.29
1161;556;103;"2012-03-21 00:00:00";"2012-03-24 00:00:00";0.94
1161;1129;128;"2009-06-02 00:00:00";"2009-06-07 00:00:00";0.6
1161;1213;110;"2018-10-07 00:00:00";"2018-10-09 00:00:00";0.49
1161;1254;118;"2010-02-18 00:00:00";"2010-02-22 00:00:00";1.07
1161;1456;199;"2010-12-18 00:00:00";"2010-12-22 00:00:00";1.35
1161;1982;61;"2019-07-14 00:00:00";"2019-07-18 00:00:00";1.17
1162;604;79;"2011-11-24 00:00:00";"2011-11-26 00:00:00";0.58
1162;813;162;"2013-06-23 00:00:00";"2013-06-27 00:00:00";0.95
1162;866;186;"2016-07-05 00:00:00";"2016-07-08 00:00:00";1.35
1162;1493;191;"2011-05-17 00:00:00";"2011-05-20 00:00:00";0.06
1162;1803;40;"2012-02-11 00:00:00";"2012-02-13 00:00:00";1.5
1163;1270;17;"2009-01-23 00:00:00";"2009-01-28 00:00:00";1.33
1163;1792;159;"2010-07-14 00:00:00";"2010-07-17 00:00:00";1.21
